case name,fixed cost natgas ($/kW/h),fixed cost solar ($/kW/h),fixed cost wind ($/kW/h),fixed cost nuclear ($/kW/h),fixed cost storage (($/h)/kWh),fixed cost pgp storage (($/h)/kWh),var cost natgas ($/kWh),var cost solar ($/kWh),var cost wind ($/kWh),var cost nuclear ($/kWh),var cost to storage ($/kWh),var cost storage ($/kWh),var cost to pgp storage ($/kWh),var cost pgp storage ($/kWh),var cost unmet demand ($/kWh),storage charging efficiency,storage charging time (h),storage decay rate (1/h),pgp storage charging efficiency,pgp storage decay rate (1/h),mean demand (kW),capacity factor solar series (kW),capacity factor wind series (kW),capacity natgas (kW),capacity solar (kW),capacity wind (kW),capacity nuclear (kW),capacity storage (kWh),capacity pgp storage (kWh),capacity to pgp storage (kW),capacity from pgp storage (kW),system cost ($/kW/h),problem status,dispatch natgas (kW),dispatch solar (kW),dispatch wind (kW),dispatch nuclear (kW),dispatch to storage (kW),dispatch from storage (kW),energy storage (kWh),dispatch to pgp storage (kW),dispatch pgp storage (kW),energy pgp storage (kWh),curtailment solar (kW),curtailment wind (kW),curtailment nuclear (kW),dispatch unmet demand (kW)
renew095nuc055,-1.0,0.018552265,0.01961617,0.0343389571695,0.00162423,-1.0,0.029679,9.499999999999999e-09,9.975e-09,0.005373548849999999,0.0,0.0,0.0,0.0,-1.0,0.9,6.0,1.36217e-05,0.3,1.13514e-06,1.0,0.19532670616956396,0.35824291354680365,0.0,0.0,0.0,1.376345004010285,2.3002882590069635,0.0,0.0,0.0,0.05637365496224237,optimal,0.0,0.0,0.0,1.000308319547674,0.0030804686194632488,0.002772149071789073,0.020018479914474408,0.0,0.0,0.0,0.0,0.0,0.0,0.0
renew095nuc050,-1.0,0.018552265,0.01961617,0.031217262169500003,0.00162423,-1.0,0.029679,9.499999999999999e-09,9.975e-09,0.0048850488499999995,0.0,0.0,0.0,0.0,-1.0,0.9,6.0,1.36217e-05,0.3,1.13514e-06,1.0,0.19532670616956396,0.35824291354680365,0.0,0.0,0.0,1.3763450040102851,2.3002882590069564,0.0,0.0,0.0,0.051588475030849325,optimal,0.0,0.0,0.0,1.000308319547674,0.003080468619463238,0.0027721490717890628,0.02001847991447433,0.0,0.0,0.0,0.0,0.0,0.0,0.0
renew095nuc045,-1.0,0.018552265,0.01961617,0.0280955671695,0.00162423,-1.0,0.029679,9.499999999999999e-09,9.975e-09,0.004396548849999999,0.0,0.0,0.0,0.0,-1.0,0.9,6.0,1.36217e-05,0.3,1.13514e-06,1.0,0.19532670616956396,0.35824291354680365,0.0,0.0,0.0,1.376345004010285,2.3002882590069635,0.0,0.0,0.0,0.046803295099456486,optimal,0.0,0.0,0.0,1.000308319547674,0.0030804686194632488,0.002772149071789073,0.020018479914474408,0.0,0.0,0.0,0.0,0.0,0.0,0.0
renew095nuc040,-1.0,0.018552265,0.01961617,0.0249738721695,0.00162423,-1.0,0.029679,9.499999999999999e-09,9.975e-09,0.00390804885,0.0,0.0,0.0,0.0,-1.0,0.9,6.0,1.36217e-05,0.3,1.13514e-06,1.0,0.19532670616956396,0.35824291354680365,0.0,0.0,0.0,1.376345004010285,2.3002882590069635,0.0,0.0,0.0,0.04201811516806344,optimal,0.0,0.0,0.0,1.000308319547674,0.0030804686194632488,0.002772149071789073,0.020018479914474408,0.0,0.0,0.0,0.0,0.0,0.0,0.0
renew095nuc035,-1.0,0.018552265,0.01961617,0.0218521771695,0.00162423,-1.0,0.029679,9.499999999999999e-09,9.975e-09,0.0034195488499999998,0.0,0.0,0.0,0.0,-1.0,0.9,6.0,1.36217e-05,0.3,1.13514e-06,1.0,0.19532670616956396,0.35824291354680365,0.0,0.0,0.0,1.376345004010285,2.3002882590069635,0.0,0.0,0.0,0.037232935236670865,optimal,0.0,0.0,0.0,1.000308319547674,0.0030804686194632488,0.002772149071789073,0.020018479914474408,0.0,0.0,0.0,0.0,0.0,0.0,0.0
renew095nuc030,-1.0,0.018552265,0.01961617,0.0187304821695,0.00162423,-1.0,0.029679,9.499999999999999e-09,9.975e-09,0.00293104885,0.0,0.0,0.0,0.0,-1.0,0.9,6.0,1.36217e-05,0.3,1.13514e-06,1.0,0.19532670616956396,0.35824291354680365,0.0,0.0,0.0,1.376345004010285,2.30028825900695,0.0,0.0,0.0,0.03244775530527673,optimal,0.0,0.0,0.0,1.000308319547674,0.003080468619463247,0.002772149071789073,0.020018479914474377,0.0,0.0,0.0,0.0,0.0,0.0,0.0
renew095nuc025,-1.0,0.018552265,0.01961617,0.015608787169499998,0.00162423,-1.0,0.029679,9.499999999999999e-09,9.975e-09,0.0024425488499999998,0.0,0.0,0.0,0.0,-1.0,0.9,6.0,1.36217e-05,0.3,1.13514e-06,1.0,0.19532670616956396,0.35824291354680365,0.0,0.0,0.0,1.376345004010285,2.3002882590069635,0.0,0.0,0.0,0.027662575373884633,optimal,0.0,0.0,0.0,1.000308319547674,0.0030804686194632488,0.002772149071789073,0.020018479914474408,0.0,0.0,0.0,0.0,0.0,0.0,0.0
renew095nuc020,-1.0,0.018552265,0.01961617,0.012487092169499999,0.00162423,-1.0,0.029679,9.499999999999999e-09,9.975e-09,0.0019540488499999995,0.0,0.0,0.0,0.0,-1.0,0.9,6.0,1.36217e-05,0.3,1.13514e-06,1.0,0.19532670616956396,0.35824291354680365,0.0,0.0,0.0,1.376345004010285,2.30028825900695,0.0,0.0,0.0,0.022877395442491625,optimal,0.0,0.0,0.0,1.000308319547674,0.003080468619463247,0.002772149071789073,0.020018479914474377,0.0,0.0,0.0,0.0,0.0,0.0,0.0
renew095nuc015,-1.0,0.018552265,0.01961617,0.0093653971695,0.00162423,-1.0,0.029679,9.499999999999999e-09,9.975e-09,0.00146554885,0.0,0.0,0.0,0.0,-1.0,0.9,6.0,1.36217e-05,0.3,1.13514e-06,1.0,0.19532670616956396,0.35824291354680365,0.0,0.0,0.0,1.7597263805114445,0.0,0.0,0.0,0.0,0.017946085313136365,optimal,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
renew095nuc010,-1.0,0.018552265,0.01961617,0.0062437021695,0.00162423,-1.0,0.029679,9.499999999999999e-09,9.975e-09,0.00097704885,0.0,0.0,0.0,0.0,-1.0,0.9,6.0,1.36217e-05,0.3,1.13514e-06,1.0,0.19532670616956396,0.35824291354680365,0.0,0.0,0.0,1.7597263805114445,0.0,0.0,0.0,0.0,0.011964256269725684,optimal,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
renew095nuc005,-1.0,0.018552265,0.01961617,0.0031220071695,0.00162423,-1.0,0.029679,9.499999999999999e-09,9.975e-09,0.00048854885,0.0,0.0,0.0,0.0,-1.0,0.9,6.0,1.36217e-05,0.3,1.13514e-06,1.0,0.19532670616956396,0.35824291354680365,0.0,0.0,0.0,1.7597263805114445,0.0,0.0,0.0,0.0,0.005982427226315023,optimal,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
renew095nuc000,-1.0,0.018552265,0.01961617,6.24339e-10,0.00162423,-1.0,0.029679,9.499999999999999e-09,9.975e-09,9.77e-11,0.0,0.0,0.0,0.0,-1.0,0.9,6.0,1.36217e-05,0.3,1.13514e-06,1.0,0.19532670616956396,0.35824291354680365,0.0,0.0,0.0,1.7597263805114445,0.0,0.0,0.0,0.0,1.196365808682135e-09,optimal,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
